url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,0.5,0.5, 28 A TV anchor was in love with you when your govt was in powerWhere is your morality She was as also not divorced,0.6,@malviyamit @digvijaya_28 A TV anchor was in love with you when your govt. was in power.Where is your morality. She was as also not divorced,n
0,-0.3,0.3,Though John Lennons mother Julia was never officially divorced from his father Alfred she became the common law wife of Bobby Dykins,0.5,Though John Lennon's mother  Julia  was never officially divorced from his father  Alfred  she became the common law wife of Bobby Dykins.,n
0,-0.13,0.125,Perks of divorced parents one says no to belly piercing the other says yes they dont know I asked each other I get piercedampwe all win,0.38,Perks of divorced parents: one says no to belly piercing  the other says yes  they don't know I asked each other  I get pierced&amp;we all winÉ?ßã?è,n
0,0,0,theyll be divorced in a year  u heartless bitch,0,"""they'll be divorced in a year"" @DaniDagenais u heartless bitch",n
0,0.17,0.175,DonaldTrumpsDiary my first diary got too old so I divorced errrr three it away,0.27,#DonaldTrumpsDiary my first diary got too old so I divorced  errrr  three it away.,n
0,-0.4,0.4,   idiot I got divorced like 10 seconds later ,0.4,@cassiechu_ @AyeeMariaa_ @Trybuscus idiot I got divorced like 10 seconds later :'/,n
0,0,0,does everyone just have photos from their parents weddings lying around Do I not have some cause mine got divorced I WANT TO KNOW,0,does everyone just have photos from their parents' weddings lying around? Do I not have some cause mine got divorced? I WANT TO KNOW,n
0,0,0, no one We got divorced,0,@lucienbuscus no one. We got divorced.,y
0,-0.08,0.08,I am sorry that Blake Shelton and  got divorced  been there done that but come on stay classy and walk with your head high,0.81,I am sorry that Blake Shelton and @mirandalambert got divorced - been there  done that but come on stay classy and walk with your head high,n
0,0.45,0.45,Not even gonna lie  Sometimes I feel like a 43 year old man that got divorced and my wife took the kids I just got to keep the house lol,0.45,Not even gonna lie.  Sometimes I feel like a 43 year old man that got divorced and my wife took the kids  I just got to keep the house lol.,y
0,0.85,0.85,   wowza What a beautiful life wait I thought you and emily got divorced,1,@muscadinia @24ktcalum @earthtojazi wowza! What a beautiful life. wait I thought you and emily got divorced,n
0,0.17,0.166666667,Shannon I got divorced in Mobile cause my spouse is a ho is a lost Johnny Cash classic,0.17,"@Randy_Shannon ""I got divorced in Mobile cause my spouse is a ho"" is a lost Johnny Cash classic.",y
0,0.24,0.2375, I think so Honestly I think Shaq and Xtina had a baby then got divorced and tried to date each other,0.64,@SpinelessOyster I think so. Honestly I think Shaq and Xtina had a baby then got divorced and tried to date each other.,n
0,0.4,0.4,So how was your summerI got divorcedMy carpal tunnel came backI winLMFAO,0.2,"""So how was your summer?""
""I got divorced.""
""My carpal tunnel came back.""
""I win.""

LMFAO",n
0,0.23,0.233333333,Wow how nice when ur dad is cheating on ur mum before they even actually got divorced,0.7,Wow how nice when ur dad is cheating on ur mum before they even actually got divorced!!,n
0,-0.18,0.175,YOOOO MOMS JUST SAID you know whats funny Ever since I got divorced I dont buy baking soda anymore  Im weak as fuck,0.74,"YOOOO MOMS JUST SAID ""you know what's funny? Ever since I got divorced I don't buy baking soda anymore"" ???????????? I'm weak as fuck",n
0,-0.5,0.5, kermit the frog and Mrs piggy got divorced Im sad,1,@BeaMiller kermit the frog and Mrs piggy got divorced I'm sad,n
0,-0.03,0.033333333, think shes pregnant after sats game and got divorced today,0.45,@DannyGraham82 think she's pregnant after sats game and got divorced today,n
0,0,0, the reason I would like one is my parents got divorced last year and now it is a big competition between them,0.08,@RomanAtwood the reason I would like one is my parents got divorced last year and now it is a big competition between them.,n
0,0.2,0.2,life would be so much easier if my parents never got divorced,0.2,life would be so much easier if my parents never got divorced,n
0,-0.01,0.0125, yep not the dick head fam but the other side Shes old and just got divorced,0.29,@meganlynn94xo yep  not the dick head fam but the other side. She's old and just got divorced,n
0,-0.13,0.125,12 Happier on the day you get divorced than the day you got married OopsThats so sad,0.63,"""@jessicabrook_12: Happier on the day you get divorced than the day you got married. 
Oops.""

That's so sad.",n
0,-0.38,0.375, my mom threatened that one time when they first got divorced I was like dont even do that to me thats cruel,0.67,@monblac12 my mom threatened that one time when they first got divorced  I was like don't even do that to me  that's cruel,n
0,0.6,0.6,If Mila amp Ashton ever got divorced I would honestly jump off the bridge into the Mississippi,0.9,If Mila &amp; Ashton ever got divorced I would honestly jump off the bridge into the Mississippi,n
0,0.25,0.25,I get to work around 100pm I work for the state government I got married in 1963 I am divorced I have a bachelors degree,0.25,I get to work around 1:00pm. I work for the state government. I got married in 1963. I am divorced. I have a bachelor's degree.,y
0,0,0, this is why your parents got divorced,0,@metxllica_ this is why your parents got divorced,n
0,0.14,0.141666667,My ex husband asked me the other day when my legs got so long Like this is why I divorced your inattentive ass lmao,0.59,"My ex husband asked me the other day ""when my legs got so long."" Like... this is why I divorced your inattentive ass lmao",y
0,0.53,0.525,U got no man a bunch of kids never been married or ur separateddivorced yea Im not running to u for advice lol IJS what u got to teach me,0.47,U got no man a bunch of kids never been married or ur separated/divorced yea I'm not running to u for advice lol. IJS what u got to teach me,n
0,0,0,MakeLifeBetterIn3WordsI got divorced,0,"#MakeLifeBetterIn3Words
I got divorced",n
0,0.25,0.25,Im seeing a lot of my FB friends who got married at 1823 getting divorced now Yeahits not like I didnt call it,0.25,"I'm seeing a lot of my FB ""friends"" who got married at 18-23 getting divorced now. Yeah....it's not like I didn't call it.",n
0,0.2,0.2,Got divorced and his whole life opened up the guys livin the dream Not my dream,0.4,Got divorced and his whole life opened up... the guyÉ??s livinÉ?? the dream. Not my dream.,n
0,0,0,That moment when you realize that Hawkeye and Mockingbird got divorced on Valentines day,0,That moment when you realize that Hawkeye and Mockingbird got divorced on Valentine's day...,n
0,0.5,0.5, I love you too I thought i didnt anymore but after we got divorced I missed you dearly,0.6,"@VampiristicGirl ""I love you too. I thought i didn't anymore  but after we got divorced... I missed you dearly.""",y
0,0.25,0.25,the pw for my dads mobile hotspot is the day my mom and him got married and theyre divorced so freakin out rn,0.25,the pw for my dad's mobile hotspot is the day my mom and him got married.... and they're divorced...... so...... freakin out rn,n
0,0,0, ugh Im bout to run away Nigga inbox me trying to holla and he divorcedbut got him and his wife as he profile pic Smh,0,@BrownieLove75 ugh I'm bout to run away. Nigga inbox me trying to holla and he divorced.....but got him and his wife as he profile pic. Smh,n
0,0.3,0.3, good sister well not really my husband and got a divorced,0.4,@AmarilysGA good sister well not really my husband and got a divorced,y
0,0,0,powerjam2015 I divorced procrastination this morning when I got up with an eagerness to do the work for the changes I desire jamwithLisa,0,#powerjam2015 I divorced procrastination this morning when I got up with an eagerness to do the work for the changes I desire. #jamwithLisa,n
0,0,0,The wife and I just got divorced We split the house I got the outside,0.05,The wife and I just got divorced. We split the house. I got the outside.,y
0,0,0, In 2012 he got divorced from Nikitha  ,0,@PBnrg In 2012  he got divorced from Nikitha . @dna,n
0,0,0, I know we got divorced but ,0,@aisuzayn I know we got divorced but ???ç,y
0,0,0,ghost SecondIn 2012 he got divorced from Nikitha,0,@friendlii_ghost Second...In 2012  he got divorced from Nikitha,n
0,0,0,ghost they hav published but according to wiki he got divorced,0,@friendlii_ghost they hav published but according to wiki he got divorced,n
0,0,0, your parents got divorced yesterday,0,@excellencenoire your parents got divorced yesterday?,n
0,0,0, no actually they got divorced in april,0.1,@KareemFenty no actually they got divorced in april,n
0,0.8,0.8,I got divorced got knocked up by someone else had 2 kids I dont work anymore Im a stay at home mom  some lady lol,0.7,"""I got divorced  got knocked up by someone else  had 2 kids I don't work anymore I'm a stay at home mom."" - some lady lol",n
0,0,0,The wife and I just got divorced We split the house I got the outside,0.05,The wife and I just got divorced. We split the house. I got the outside.,n
0,-0.2,0.2, absobloodylutely truegot few friends of mine already divorced even they are not 30 yethuhuim not even married,0.1,@izwanshahmin abso-bloody-lutely true...got few friends of mine already divorced even they are not 30 yet..huhu..i'm not even married????????????,n
0,0,0,Lindsey goes Hilary duff and her husband are goalsWe look them up amp it turns out they just got divorced amp are battling for child custody,0,"Lindsey goes ""Hilary duff and her husband are goals"".We look them up &amp; it turns out they just got divorced &amp; are battling for child custody",n
0,0.13,0.125,Jemima converted to Islam amp married Imran You targeted her they got divorced amp she left After 20yrs he remarried amp this is what you do,0.13,Jemima converted to Islam &amp; married Imran. You targeted her  they got divorced &amp; she left. After 20yrs he remarried &amp; this is what you do?,n
0,0,0,This turkish woman got divorced 7 times but has a marriage programme and has the cheek to give everyone else advice,0,This turkish woman got divorced 7 times but has a marriage programme and has the cheek to give everyone else advice,n
0,-0.03,0.033333333,Got the paper filled out now they cant give me it because theres two different addresses Sorry my parents are divorced do stupidddddd,0.83,Got the paper filled out  now they can't give me it because there's two different addresses... Sorry my parents are divorced do stupidddddd,n
0,0,0,  Youre just jealous because when Britain and the US got divorced we got to keep Time,0,@TheSinzia @CipherMandy Yo're just jealous because when Britain and the US got divorced we got to keep Time!,n
0,0.01,0.0125, the 1st time she was declared dead when she came back they didnt officially get married but when she left they got divorced GH,0.16,@lillyh74 the 1st time she was declared dead  when she came back they didn't officially get married but when she left they got divorced #GH,n
0,0.8,0.8, she and her wife got divorced but her wife claiming she still the father lol,0.7,@JDotx she and her wife got divorced but her wife claiming she still the father lol,n
0,0.2,0.2,When I got divorced I doted every i withgtsCoz whilst it is sad a divorce can also be the best adult reset button of all time startover,0.53,When I got divorced I doted every i with--&gt;É?ù's-Coz whilst it is sad a divorce can also be the best adult reset button of all time #startover,y
0,0.1,0.103333333,I got married in 1962 I am divorced I have a high school diploma I have never served in the military,0.3,I got married in 1962. I am divorced. I have a high school diploma. I have never served in the military.,y
0,0.13,0.125,Got married Feb 3rd already getting divorced,0.13,Got married Feb 3rd already getting divorced,n
0,0.22,0.216666667, bless you Im a divorced catholic Yes I got the annulment Still isnt easy,0.47,@pastordan bless you. I'm a divorced catholic. Yes  I got the annulment. Still isn't easy.,y
0,-0.06,0.062390137,Yall see This shit i dont give a fuck what celebrities got divorced what transgender is on what show Pleez shit is real,0.63,Y'all see This shit????!! i don't give a fuck what celebrities got divorced! what transgender is on what show. Pleez shit is real!!!!!!,n
0,0.05,0.05, LMAO I SHIPPED THEM ALL THE WAY UP UNTIL ROBIN AND BARNEY IM SO SAD THEY GOT DIVORCED,1,@JAlMEBRIENNE LMAO I SHIPPED THEM ALL THE WAY UP UNTIL ROBIN AND BARNEY IM SO SAD THEY GOT DIVORCED,n
0,0,0,I still pretend Barney amp Robins wedding episode is the himym finale because theres no way they got divorced and the mother died,0,I still pretend Barney &amp; Robins wedding episode is the himym finale because there's no way they got divorced and the mother died????,n
0,0.19,0.1875,  you sure do got a lot of husbands dont ya no i divorced my other ones ,0.63,É??@yungchirp6: @MyraElizabeth3 you sure do got a lot of husbands don't ya?????????É?ù no i divorced my other ones ????,n
0,0.11,0.109090909, YEAH ROBIN AND BARNEY WERE SO MUCH BETTER TOGETHER I HATE THAT THEY GOT DIVORCED I LIKED NEW BARNEY,0.66,@LIPRINGDELONGE YEAH ROBIN AND BARNEY WERE SO MUCH BETTER TOGETHER I HATE THAT THEY GOT DIVORCED I LIKED NEW BARNEY,n
0,0,0, Lets talk Tacompsy I want to catch up what you have been doing Have not talked to you since you got divorced,0,@TacompsyValenti Lets talk Tacompsy. I want to catch up what you have been doing. Have not talked to you since you got divorced.,n
0,0,0,Went to Brugges twice with the wife I couldnt stop drinking the beer she couldnt stop eating the chocolate Probably why we got divorced,0,Went to Brugges twice with the wife. I couldn't stop drinking the beer  she couldn't stop eating the chocolate. Probably why we got divorced,n
0,0.05,0.05, Im so upset At least Jamie confirmed MAFSTheFirstYear will air this year Hope they follow the divorced couple as well,0.7,@happymessworld I'm so upset! At least Jamie confirmed #MAFSTheFirstYear will air this year. Hope they follow the divorced couple as well.,n
0,-0.19,0.185185185,ive been privileged my whole life and then everything fucking fell down on us since my parents divorced and dad wont give us a cent,0.5,i've been privileged my whole life and then everything fucking fell down on us since my parents divorced and dad wont give us a cent,n
0,0.25,0.25,Bitch is dressed like its her first night out after getting divorced,0.33,Bitch is dressed like it's her first night out after getting divorced.,n
0,0.29,0.2875, so true It makes me really upset Im glad they divorced She got out early,0.54,@janetjanjanet so true. It makes me really upset. I'm glad they divorced. She got out early.,n
0,0.35,0.35,Whoever said havering divorced parents is coolbecause all the stuff you get at holidays I would give anything to have my parents together,0.65,"Whoever said havering divorced parents is ""cool""because all the stuff you get at holidays. I would give anything to have my parents together",n
0,0,0,Plus side to have divorced parents double everything Ex Gas money  hehehe,0,Plus side to have divorced parents: double everything! Ex. Gas money ???????? hehehe,n
0,0,0, park emergency plz return hey lets go through this busted open restricted zone because mom and dad are getting divorced,0.5,@BrenyeeRing *park emergency plz return* hey lets go through this busted open restricted zone because mom and dad are getting divorced,n
0,0.27,0.270833333,Best part of JurassicWorld  kids talking about parents getting divorced Little kid next to me Mom U ever think about getting divorced,0.27,(Best part of #JurassicWorld - kids talking about parents getting divorced) Little kid next to me: Mom? U ever think about getting divorced?,n
0,0,0,spears so you divorced me ,0,@aj_spears_ so you divorced me ????,n
0,-0.4,0.4, never take that for granted Having divorced parents is so much worse,0.6,@MartellTracey never take that for granted.. Having divorced parents is so much worse.,n
0,0,0,Steph get divorced and marry me ,0,Steph get divorced and marry me ???ú,n
0,0.45,0.45, I would not be surprised if they gave 1 or more of the divorced ladies their own show I could see them giving Monet her own show,0.85,@koolchic I would not be surprised if they gave 1 or more of the divorced ladies their own show. I could see them giving Monet her own show,n
0,-0.03,0.033333333,   A good person can get divorced Dont be so vapid Plenty of fake marriages also GlassHouses,0.63,@ChrissyFranchi @ramonasinger @KristenTaekman A good person can get divorced. Don't be so vapid. Plenty of fake marriages also. #GlassHouses,n
0,0,0,This is on medication now cause I guess depression Her parents are also separating for a while but not getting divorced Uhhhhh,0,@Download_This_ is on medication now cause I guess depression. Her parents are also separating for a while but not getting divorced.. Uhhhhh,n
0,0,0, Did you forget I divorced Catherineor that I became your mate,0,"@McThickummzz ""Did you forget  I divorced Catherine...or that I became your mate?""",n
0,0.2,0.2,Parents are divorced I work for my own shit and I do what I have to in school and theres still some ppl who wanna cry over a heartbreak,0.9,Parents are divorced  I work for my own shit and I do what I have to in school and there's still some ppl who wanna cry over a heartbreak??,n
0,0.6,0.6,Havent slept in my own bed since school ended And I have two beds because my parents are divorced,1,Haven't slept in my own bed since school ended.. And I have two beds because my parents are divorced,n
0,0.7,0.7,momma1617   either way I just hope all three divorced couples can find happiness now,0.2,@Lil_momma1617 @davinakullar @LoganLevkoff either way  I just hope all three (divorced) couples can find happiness now.,n
0,0.03,0.025,Pretty much got told today that my life is fucked because by the age of 23 Ive been married and divorced whoareyoutojudgeme ,0.54,Pretty much got told today that my life is fucked because by the age of 23 I've been married and divorced. #whoareyoutojudgeme ???ˇ???ˇ,y
0,0.8,0.8,dingo7 This is like him watching his divorced wife win the lottery,0.4,@Man_dingo7 This is like him watching his divorced wife win the lottery,n
0,0.15,0.15, I am talking about the kinds of sins people go to jail get divorced over or lose their job if the truth comes to light,0.35,@starbuckchuck7x I am talking about the kinds of sins people go to jail  get divorced over  or lose their job if the truth comes to light.,n
0,0.14,0.136363636, I rather like that but no Her ex husband which they divorced like 2wks ago came and live in that 1 rental house too WTFUQ,0.5,@shimhaehae I rather like that but no. Her ex husband (which they divorced like 2wks ago) came and live in that $1 rental house too WTFUQ.,n
0,-0.28,0.275,I hate that I havent even been married and I doubt my ability to not get divorced,0.57,I hate that I havenÉ??t even been married and I doubt my ability to not get divorced,n
0,0,0, zilla I thought they got divorced,0,@FootePajamas @GAUG_zilla I thought they got divorced...,n
0,0,0, DreamShake all the divorced ones bc they wouldnt ,0,@italianiggette @_DreamShake all the divorced ones bc they wouldn't ????,n
0,0,0,I wonder how my life would be if my parents werent divorced ,0,I wonder how my life would be if my parents weren't divorced ..,n
0,0.25,0.25, watching married at first sight where are they now and theyre all divorceddivorcing,0.29,@dmitrikrushnics watching married at first sight where are they now and theyre all divorced/divorcing,n
0,0,0,erikah  we can split her time evenly like the divorced couple we are,0,@_erikah @caitlyncullaro we can split her time evenly like the divorced couple we are,y
0,0.14,0.136363636,Mark Jacksons sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad,0.45,Mark Jackson's sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad.,n
0,0.04,0.041666667,I refuse to ever get divorced If we have problems well work them out not give up on each other Im only getting married once,0.54,I refuse to ever get divorced. If we have problems we'll work them out  not give up on each other. I'm only getting married once.,n
0,0.14,0.136363636, but shes divorced AND remarried Well get used to her new surname as we do everyone else,0.45,@Nxasi but she's divorced AND remarried. We'll get used to her new surname  as we do everyone else.,n
0,0,0, My parents divorced when I was 11 and I used to babysit my younger siblings while my mother worked the 3pm to 11pm shift,0,@ArcticFox2016 My parents divorced when I was 11 and I used to babysit my younger siblings while my mother worked the 3pm to 11pm shift.,n
0,0.08,0.083333333,Getting divorced just because you dont love a man is almost as silly as getting married just because you doZsa Zsa Gabor,0.58,Getting divorced just because you don't love a man is almost as silly as getting married just because you do.-Zsa Zsa Gabor,n
0,-0.1,0.1,remarkably unknown People suspect that her parents divorced when,0.6,remarkably unknown. People suspect that her parents divorced when,n
0,0.5,0.5,Hindu    So When he is going to have four Wife Im sure these 4 will be some Divorced by AAPian,0.89,@Nisha_Hindu @ArvindKejriwal @Swamy39 @HDLindiaOrg So  When he is going to have four Wife. I'm sure these 4 will be some Divorced by AAPian.,n
0,0,0,    DONT EVEN TRY MEL YOU DIVORCED ME,0,@HAUNTEDLMJ @MinahMinx @mysticcaminah @SAVAGEIDLE DONT EVEN TRY MEL YOU DIVORCED ME,y
0,0.1,0.1,Fuck you be nice to my mom Even if you are divorced,0.8,Fuck you  be nice to my mom. Even if you are divorced.,y
0,0,0,bc even my grandparents mom and dad got divorced when I was in second grade,0,bc even my grandparents (mom and dad) got divorced when I was in second grade.,n
0,0,0,8    Theres baddumbangrytired getting divorced cops etcAll kinds of cop failresDid I say diff,0,@jrasjr_8 @apk222 @justinjm1 @JenniferMascia Theres bad dumb angry tired  getting divorced cops etc.All kinds of cop failres.Did I say diff?,n
0,0,0, obviously everyone is different and there are exclusions but Im just saying I dont want to ever get divorced,0.55,@judgeincognito obviously everyone is different and there are exclusions but I'm just saying I don't want to ever get divorced.,n
0,0,0, shes the divorced parent kid holding on to both of us,0,@edfredd she's the divorced parent kid holding on to both of us,n
0,-0.17,0.166666667,Just gonna state facts Steph Curry will be divorced in 3 years or less,0.07,Just gonna state facts: Steph Curry will be divorced in 3 years or less,n
0,0.14,0.136363636,Mark Jacksons sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad,0.45,"""Mark Jackson's sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad.""",n
0,0.33,0.333333333,6 Yes It says in the bible not to be gay but it also says no sex before marriage and one should not get married and get divorced,0.42,6. Yes  It says in the bible not to be gay  but it also says no sex before marriage  and one should not get married and get divorced.,n
0,0,0,Kobe 5 rings and beat a rape charge without getting divorced Dont ever compare LeBron to that man,0,Kobe 5 rings and beat a rape charge without getting divorced. Don't ever compare LeBron to that man.,n
0,0.63,0.625, Yes Quite sure a number of them are so divorced from reality they dont know what the truth is anymore They need ethics classes,0.89,@btckr Yes. Quite sure a number of them are so divorced from reality they don't know what the truth is anymore. They need ethics classes!,n
0,-0.1,0.1,Any chance theres an episode of Topsy amp Tim where the dad has an affair they get divorced amp a bitter custody battle sees them split up ,0.5,Any chance there's an episode of Topsy &amp; Tim where the dad has an affair  they get divorced &amp; a bitter custody battle sees them split up? ????,n
0,0.8,0.8,  lol my parents divorced when I was 3  My dad amp his wife had two girls who are 5amp4 now  They are a trip ,0.7,@mscott83 @skydavis418 lol my parents divorced when I was 3.  My dad &amp; his wife had two girls who are 5&amp;4 now.  They are a trip ????,n
0,0,0,Im so lost when it comes to sports when I saw all the posts saying Lebron was tingless I legitimately thought he was getting divorced,0,I'm so lost when it comes to sports when I saw all the posts saying Lebron was tingless I legitimately thought he was getting divorced...,n
0,0,0, Kobe 5 rings and beat a rape charge without getting divorced Dont ever compare LeBron to that man ,0,"""@CountOnVic: Kobe 5 rings and beat a rape charge without getting divorced. Don't ever compare LeBron to that man."" ???Ò????????????????????????????????????",n
0,0,0,Feeling like a divorced all lady as I sit at the table and eat my dinner alone,0,Feeling like a divorced all lady as I sit at the table and eat my dinner alone,y
0,0.25,0.25,Do you ever wonder about the first couple that got divorced Because I do,0.33,Do you ever wonder about the first couple that got divorced. Because I do.,n
0,0.1,0.1,owenlabrie says his parents got divorced young mom a school teacher dad a landscaperLabrie says was on scholarship at StPauls ,0.4,#owenlabrie says his parents got divorced young  mom a school teacher  dad a landscaper...Labrie says was on scholarship at #StPauls @nhpr,n
0,0.15,0.15,Wow we really got divorced over one letter,0.6,Wow we really got divorced over one letter,y
0,0.41,0.40625, Pkp Ok then she was really foolish I remember why he got divorced the 1st time Nonsense,0.35,@HeatherBevan @Gowtham_Pkp Ok then she was really foolish! I remember why he got divorced the 1st time. Nonsense!,n
0,0.28,0.283333333, Pkp The same onethey got divorced as he needed time on his own then they got married again,0.46,@FedfanTejal @Gowtham_Pkp The same one-they got divorced as he needed time on his own then they got married again,n
0,0.5,0.5,  our goalie on 360 was ranked top 100 in world but then he had 2 kids and got divorced and broke so he doesnt have xbone,0.5,@DamnBoxes @PuleriJ our goalie on 360 was ranked top 100 in world but then he had 2 kids and got divorced and broke so he doesn't have xbone,n
0,0.2,0.2, Thanks The owners got divorced and the husband got the clinic and decided to close it,0.2,@darlingmoon Thanks. The owners got divorced and the husband got the clinic and decided to close it.,n
0,0.1,0.1,i wouldnt be surprised if my parents got divorced,0.9,i wouldnt be surprised if my parents got divorced????,n
0,0.25,0.25, We all know that after Ron and Hermine got divorced that she married Harry,0.25,@SoarMich We all know that after Ron and Hermine got divorced that she married Harry.,n
0,0.47,0.475,LUKE GOT MARRIED AND NOW HES GETTING DIVORCED I STOPPED BREATHING FOR A GOOD MINUTE,0.43,LUKE GOT MARRIED AND NOW HES GETTING DIVORCED I STOPPED BREATHING FOR A GOOD MINUTE,n
0,-0.13,0.125,   ummm Beth wtf  We just got divorced and ur already getting married smh,0.63,@drunkenlxvato @devonnescherry @HolyDemiPerry ummm Beth wtf .... We just got divorced and ur already getting married smh,y
0,0.35,0.35,He got divorced and then tried to confess to me and I finally got to deny him Good stuff,0.8,He got divorced and then tried to confess to me and I finally got to deny him. Good stuff.,n
0,0,0,Didnt know I was being so called divorced until almost 8 months later finally got a policereport after plea  Plea is a FUKIN setup,0.5,Didn't know I was being so called #divorced until almost 8 months later finally got a #policereport after #plea !! #Plea is a FU*KIN #setup,n
0,0.42,0.425,Honestly Im still pretty upset that Will Arnett and Amy Poehler got divorced,0.95,Honestly I'm still pretty upset that Will Arnett and Amy Poehler got divorced.,n
0,0,0,   They got divorced,0,@zeynep @WingsScotland @AP They got divorced?,n
1,0,0,Remember when Demis tits got divorced at the VMAs last year CoolForTheSummerVMA ,0.07,Remember when Demi's tits got divorced at the VMAs last year? #CoolForTheSummerVMA http://t.co/vHwfciKY2v,n
0,0.2,0.2,He didnt explain to his family why he got divorced And this woman is comfortable with such a man ,0.65,He didn't explain to his family why he got divorced? And this woman is comfortable with such a man? ????????,n
0,0,0,lucymay  well she got divorced and gained a lot of weight which is gone now YAY and then hid went on a short tour then his again,0.3,@_lucymay ???????????? well she got divorced and gained a lot of weight (which is gone now YAY!) and then hid  went on a short tour  then his again,n
1,0.14,0.136363636,Both Britain amp the EU would be happier if they got divorced After a lively debate attendees agreed  ,0.5,Both Britain &amp; the EU would be happier if they got divorced. After a lively debate  attendees agreed @BetterOffOut http://t.co/OftKaER9sq,n
0,0,0,Me amp mrs Xanax got a divorce last month that bitch was fuckin up my life,0.07,Me &amp; mrs Xanax got a divorce last month that bitch was fuckin up my life,y
0,-0.3,0.305,Got my divorce granted today from a very bad relationship And this was so golden to read Thank you  ,0.68,Got my divorce granted today from a very bad relationship. And this was so golden to read. Thank you @jamietworkowski http://t.co/TaRVFIX5sc,y
0,0.35,0.35, what do you think of your wife having an affair with my husband Is true Got the emails,0.65,@ebandera7 what do you think of your wife having an affair with my husband?? Is true... Got the emails,n
0,-0.15,0.145833333,If people would stay out of other peoples lives thered be less divorces Everyones got skeletons in their closet ,0.22,If people would stay out of other people's lives there'd be less divorces. Everyone's got skeletons in their closet. http://t.co/uP8K7jh4Rz,n
0,0,0,PrettyChemE Na they got divorced at the end of last year,0.07,@A_Pretty_ChemE Na they got divorced at the end of last year,n
0,-0.16,0.155555556,apple I got divorced and bills keep going up while pay goes down,0.29,@moist_apple I got divorced and bills keep going up while pay goes down.,y
0,0,0,has French Montana got a divorce yet,0,has French Montana got a divorce yet?,n
0,0,0,My mother got a divorce and our family picture looked like thatin church clothes,0,My mother got a divorce and our family picture looked like that..(in church clothes),n
0,0,0, said he got a divorce last yer,0.07,@regdaddy10 said he got a divorce last yer,n
0,0.08,0.083333333,Gays marrying out of spite solidifies a trip to hell If I got married to a woman outta spite same thing w me Divorced gays in our future,0.17,Gays marrying out of spite solidifies a trip to hell. If I got married to a woman outta spite  same thing w/ me. Divorced gays in our future,n
0,0.41,0.409090909,still think I went to the best rowyso tour date since I got to hear English Love Affair live,0.35,still think I went to the best rowyso tour date since I got to hear English Love Affair live,n
0,-0.16,0.155555556,apple I got divorced and bills keep going up while pay goes down,0.29,@moist_apple I got divorced and bills keep going up while pay goes down.,n
0,-0.3,0.305,Got my divorce granted today from a very bad relationship And this was so golden to read Thank you  ,0.68,Got my divorce granted today from a very bad relationship. And this was so golden to read. Thank you @jamietworkowski http://t.co/TaRVFIX5sc,n
0,0,0,Remember when DEMs thought Reagans 1 divorce was a disqualifier Shhh Trumps got 2,0,Remember when DEMs thought Reagan's 1 divorce was a disqualifier?.@rushlimbaugh.@glennbeck.@AnnCoulter Shhh  Trump's got 2.,n
0,0.17,0.166666667,okay so french just got divorced last year it seems,0.19,okay so french just got divorced last year it seems...,n
0,0,0, My ex changed his name when we got divorced by DP so no urgency,0,@fizzandnonsense My ex changed *his* name when we got divorced (by DP)  so no urgency.,y
0,0,0,Russ isnt the same since he got divorced amp started dating Ciara Kam wont play Marshawn doesnt care Byron amp BB left Sherm is only left,0.28,Russ isnt the same since he got divorced &amp; started dating Ciara. Kam won't play. Marshawn doesn't care. Byron &amp; BB left. Sherm is only left,n
0,0.15,0.15, Apparently HiroC was married and got divorced over 6 years ago,0.3,@AnimeBecky Apparently HiroC was married and got divorced over 6 years ago?????,n
0,0,0,In school people got time off if their parents divorced does this apply to work when youre in your 20s,0,In school people got time off if their parents divorced. does this apply to work when yo're in your 20s?,n
0,0.25,0.25,My parents got married 30 years ago today Granted theyve been divorced for 23 of those years but,0.25,My parents got married 30 years ago today. Granted they've been divorced for 23 of those years but.,n
0,0,0,In quartz ion Some of my back up was working My Radons got divorced though,0,In quartz ion. Some of my back up was working. My Radons got divorced though,n
0,0.42,0.416666667,so i got to see Sky this month my birthday is next month then November Ill be divorced The rest of this year is looking pretty great,0.58,so i got to see Sky this month.. my birthday is next month.. then November I'll be divorced.. The rest of this year is looking pretty great!,n
0,0,0,Imagine a kid with separation anxiety whos parents got divorced,0,Imagine a kid with separation anxiety who's parents got divorced.,n
0,0.22,0.216666667,But Im glad my parents got divorced because if they hadnt my mom would be in jail for first degree murder,0.44,But I'm glad my parents got divorced because if they hadn't  my mom would be in jail for first degree murder.,n
0,0.19,0.188311688,1 Bollywood couple got divorced another going for divorce n among four single two will marry and live as couple FollowMe to know more,0.4,1 #Bollywood couple got divorced another going for divorce n among four single two will marry and live as couple. #FollowMe to know more,n
0,0,0,son your father got redpilled and now were getting divorced,0,son  your father got redpilled and now we're getting divorced,y
