@relation whatever
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute and {True, False}
@attribute a {True, False}
@attribute get {True, False}
@attribute i {True, False}
@attribute my {True, False}
@attribute drunk {True, False}
@attribute to {True, False}
@attribute the {True, False}
@attribute was {True, False}
@attribute you {True, False}
@attribute getdrunk {True, False}
@attribute imdrunk {True, False}
@attribute stilldrunk {True, False}
@attribute gotdrunk {True, False}
@attribute yourdrunk {True, False}
@attribute L {True, False}
@data
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.37,0.246666667,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0.12,0.72,0.11666666699999999,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0.15,0.88,0.15,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
-0.25,0.53,0.25,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False
-0.2,0.97,0.2,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
-0.13,0.65,0.125,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0.15,0.85,0.15,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.33,0.48,0.32857142899999997,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.13,0.57,0.125,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.5,1.0,0.5,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
-0.25,0.53,0.25,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False
-0.25,0.81,0.25,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.33,1.0,0.333333333,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.16,0.86,0.16071428599999998,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False
0.0,0.52,0.0,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False
0.05,1.0,0.05,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
0.1,0.73,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.17,0.93,0.166666667,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0.05,1.0,0.05,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False
0.35,0.4,0.35,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-0.18,0.73,0.175,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
-0.08,0.88,0.083333333,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False
0.5,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.22,0.55,0.21875,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False
0.03,0.67,0.033333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.15,0.85,0.15,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.08,0.83,0.083333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.33,0.64,0.327777778,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.26,0.82,0.2625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.04,0.75,0.041666667000000004,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
-0.35,0.9,0.35,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False
-0.4,0.77,0.39583333299999995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.45,0.8,0.45,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.18,0.75,0.181818182,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.15,0.7,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0.08,0.7,0.08125,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.5,0.25,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
-0.35,0.67,0.35,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False
0.28,0.6,0.27777777800000003,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.28,0.8,0.283333333,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
0.05,1.0,0.05,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
-0.42,0.77,0.41666666700000005,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.33,0.75,0.333333333,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.65,0.95,0.65,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
0.0,0.75,0.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0.22,0.85,0.222222222,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
-0.25,1.0,0.25,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.08,0.76,0.08,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False
0.0,0.0,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.0,0.69,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.27,0.5,0.26666666699999997,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False
-0.15,0.55,0.15,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False
-0.09,0.95,0.090625,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.25,1.0,0.25,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.48,0.77,0.475,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
-0.45,0.8,0.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.11,0.77,0.107142857,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0.03,0.57,0.033333333,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
-0.22,0.43,0.218518519,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
0.09,0.57,0.0875,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
0.5,0.5,0.5,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.25,0.53,0.25,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.33,0.55,0.325,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.15,0.65,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0.15,0.6,0.1525,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False
0.0,0.8,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3,0.6,0.3,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.3,0.7,0.3,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.15,0.85,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.08,0.83,0.083333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.81,0.25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.11,1.0,0.109375,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.25,0.7,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False
0.15,0.85,0.15,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.2,0.64,0.197916667,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0.06,0.74,0.0625,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False
-0.15,0.65,0.15,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False
-0.7,1.0,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.15,0.65,0.15,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0.15,1.0,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.17,0.82,0.175,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3,0.65,0.3,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.18,0.75,0.18333333300000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3,0.77,0.3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
-0.19,0.5,0.1875,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.2,0.7,0.2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3,0.53,0.3,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.06,0.75,0.0625,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.45,0.85,0.45,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
0.35,0.65,0.35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.35,0.77,0.35,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False
0.0,0.75,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.07,0.68,0.066666667,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
0.02,0.6,0.01875,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.13,0.88,0.125,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-1.0,1.0,1.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
0.03,0.64,0.025,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.13,0.73,0.133333333,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
-0.17,0.84,0.171875,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0.17,0.69,0.166666667,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0.23,0.61,0.233333333,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.1,0.6,0.1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.15,0.6,0.15,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,0.65,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.46,0.88,0.45833333299999995,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.8,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.49,0.62,0.48666666700000005,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
-0.25,0.53,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
0.01,0.73,0.012,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False
-0.05,0.9,0.048333333,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False
-0.55,0.97,0.55,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.25,0.81,0.25,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.03,0.93,0.033333333,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.44,0.75,0.4375,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.57,0.82,0.575,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.07,0.63,0.066666667,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
-0.2,0.6,0.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.35,0.55,0.35,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
-0.25,0.63,0.25,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False
-0.2,0.69,0.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.26,0.68,0.2625,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.11,0.77,0.107142857,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False
-0.38,0.85,0.38,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
-0.06,0.67,0.0625,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.45,0.8,0.45,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.18,0.68,0.175833333,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.25,0.5,0.25,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.25,0.5,0.25,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False
0.11,0.66,0.107272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.05,0.9,0.05,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.7,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.42,1.0,0.41666666700000005,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
-0.37,0.93,0.36666666700000006,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False
0.0,0.8,0.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0.15,0.81,0.150694444,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
-0.33,0.64,0.327777778,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,1.0,0.25,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.11,0.77,0.107142857,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.35,0.9,0.35,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.0,0.75,0.0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
-0.17,0.85,0.16875,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False
-0.25,0.5,0.25,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.35,0.9,0.35,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
0.13,0.53,0.127619048,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.25,0.55,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.5,0.25,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.01,0.58,0.013333333000000001,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
-0.43,0.6,0.425,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
