url,Sentiment_polarity,absPolarity,Clean tweet,sentiment_subjectivity,L
0,-0.16,0.155555556,haseley   nobody was divorced or nothin lets take it down a notch,0.29,n
0,0,0,Mundo ya Where is my Dambi In Los Angeles or in korea I like to know HumI hope she divorced with no kids lets see coincidence,0,n
0,0.49,0.488888889,Meth way better and she is like 30 years older Smh Curry will be divorced in 7 years lol,0.51,n
0,0,0,Hey  can we get divorced,0,n
0,0,0, They got divorced,0,n
0,0.21,0.208333333,Whats the key to not having divorced parents Not having one gay parent,0.79,n
0,-0.18,0.181547619,Its hard to not get discouraged when almost all your friends are either single mothers or divorced,0.38,n
0,0,0,OMG  You are being an insensitive bitch Pray you never get divorced amp have to share custody RHONY KarmaIsABitch,0,n
0,0,0, we can be like a divorced couple,0,n
0,0.05,0.05, the headier they think they are is in direct relation to how actually divorced from reality their vision is,0.25,n
0,-0.29,0.291666667,having divorced parents is hard,0.54,n
0,0.12,0.122222222,Wos separated and divorced with my previous wife for a year already And who might that lucky girl be that Im having so real SEX in January,0.43,y
0,0,0,I still wonder how different my life would be if my parents never divorced,0.6,n
0,0,0,any kid with divorced parents can tell you looking at pictures of your parents when they were together is the weirdest feeling ever,0,n
0,0,0,Dammnnnnn that butch titties divorced bitch,0,n
0,0.15,0.15,Currently crying because Savi and Harry are officially divorced and I have no hope for love anymore,0.6,n
0,0,0,Why bother doing that Competing rights Kids born divorced from their biological ancestors Women raped for their reproductive labour,0,n
0,0,0,EJMaMa lmfao they might get divorced you never know,0,n
0,0,0,I feel like I just got divorced,0,y
0,0.4,0.4,Can you believe this cheap reality tv set keeps falling apart when divorced couple is talking chills MarriedAtFirstSight,0.7,n
0,0.4,0.4,Its a shame that Golden State winning has caused Mane and  to get divorced ,0.63,n
0,-0.16,0.155555556,If Curry ever gets divorced Im tracking him down,0.29,n
0,0,0, 96Kenya maybe he was divorced prior to his nomination Who knows THEHOTBREAKFAST,0,n
0,0.5,0.5,I got 99 problems and most are the bitches who divorced me Trumplebrags ,0.5,n
0,0,0,They get divorced hey for that chance hey its not rocket science hey its ink reality hey,0,n
0,0.5,0.5, 28 A TV anchor was in love with you when your govt was in powerWhere is your morality She was as also not divorced,0.6,n
0,-0.3,0.3,Though John Lennons mother Julia was never officially divorced from his father Alfred she became the common law wife of Bobby Dykins,0.5,n
0,-0.13,0.125,Perks of divorced parents one says no to belly piercing the other says yes they dont know I asked each other I get piercedampwe all win,0.38,n
0,0,0,theyll be divorced in a year  u heartless bitch,0,n
0,0.17,0.175,DonaldTrumpsDiary my first diary got too old so I divorced errrr three it away,0.27,n
0,-0.4,0.4,   idiot I got divorced like 10 seconds later ,0.4,n
0,0,0,does everyone just have photos from their parents weddings lying around Do I not have some cause mine got divorced I WANT TO KNOW,0,n
0,0,0, no one We got divorced,0,y
0,-0.08,0.08,I am sorry that Blake Shelton and  got divorced  been there done that but come on stay classy and walk with your head high,0.81,n
0,0.45,0.45,Not even gonna lie  Sometimes I feel like a 43 year old man that got divorced and my wife took the kids I just got to keep the house lol,0.45,y
0,0.85,0.85,   wowza What a beautiful life wait I thought you and emily got divorced,1,n
0,0.17,0.166666667,Shannon I got divorced in Mobile cause my spouse is a ho is a lost Johnny Cash classic,0.17,y
0,0.24,0.2375, I think so Honestly I think Shaq and Xtina had a baby then got divorced and tried to date each other,0.64,n
0,0.4,0.4,So how was your summerI got divorcedMy carpal tunnel came backI winLMFAO,0.2,n
0,0.23,0.233333333,Wow how nice when ur dad is cheating on ur mum before they even actually got divorced,0.7,n
0,-0.18,0.175,YOOOO MOMS JUST SAID you know whats funny Ever since I got divorced I dont buy baking soda anymore  Im weak as fuck,0.74,n
0,-0.5,0.5, kermit the frog and Mrs piggy got divorced Im sad,1,n
0,-0.03,0.033333333, think shes pregnant after sats game and got divorced today,0.45,n
0,0,0, the reason I would like one is my parents got divorced last year and now it is a big competition between them,0.08,n
0,0.2,0.2,life would be so much easier if my parents never got divorced,0.2,n
0,-0.01,0.0125, yep not the dick head fam but the other side Shes old and just got divorced,0.29,n
0,-0.13,0.125,12 Happier on the day you get divorced than the day you got married OopsThats so sad,0.63,n
0,-0.38,0.375, my mom threatened that one time when they first got divorced I was like dont even do that to me thats cruel,0.67,n
0,0.6,0.6,If Mila amp Ashton ever got divorced I would honestly jump off the bridge into the Mississippi,0.9,n
0,0.25,0.25,I get to work around 100pm I work for the state government I got married in 1963 I am divorced I have a bachelors degree,0.25,y
0,0,0, this is why your parents got divorced,0,n
0,0.14,0.141666667,My ex husband asked me the other day when my legs got so long Like this is why I divorced your inattentive ass lmao,0.59,y
0,0.53,0.525,U got no man a bunch of kids never been married or ur separateddivorced yea Im not running to u for advice lol IJS what u got to teach me,0.47,n
0,0,0,MakeLifeBetterIn3WordsI got divorced,0,n
0,0.25,0.25,Im seeing a lot of my FB friends who got married at 1823 getting divorced now Yeahits not like I didnt call it,0.25,n
0,0.2,0.2,Got divorced and his whole life opened up the guys livin the dream Not my dream,0.4,n
0,0,0,That moment when you realize that Hawkeye and Mockingbird got divorced on Valentines day,0,n
0,0.5,0.5, I love you too I thought i didnt anymore but after we got divorced I missed you dearly,0.6,y
0,0.25,0.25,the pw for my dads mobile hotspot is the day my mom and him got married and theyre divorced so freakin out rn,0.25,n
0,0,0, ugh Im bout to run away Nigga inbox me trying to holla and he divorcedbut got him and his wife as he profile pic Smh,0,n
0,0.3,0.3, good sister well not really my husband and got a divorced,0.4,y
0,0,0,powerjam2015 I divorced procrastination this morning when I got up with an eagerness to do the work for the changes I desire jamwithLisa,0,n
0,0,0,The wife and I just got divorced We split the house I got the outside,0.05,y
0,0,0, In 2012 he got divorced from Nikitha  ,0,n
0,0,0, I know we got divorced but ,0,y
0,0,0,ghost SecondIn 2012 he got divorced from Nikitha,0,n
0,0,0,ghost they hav published but according to wiki he got divorced,0,n
0,0,0, your parents got divorced yesterday,0,n
0,0,0, no actually they got divorced in april,0.1,n
0,0.8,0.8,I got divorced got knocked up by someone else had 2 kids I dont work anymore Im a stay at home mom  some lady lol,0.7,n
0,0,0,The wife and I just got divorced We split the house I got the outside,0.05,n
0,-0.2,0.2, absobloodylutely truegot few friends of mine already divorced even they are not 30 yethuhuim not even married,0.1,n
0,0,0,Lindsey goes Hilary duff and her husband are goalsWe look them up amp it turns out they just got divorced amp are battling for child custody,0,n
0,0.13,0.125,Jemima converted to Islam amp married Imran You targeted her they got divorced amp she left After 20yrs he remarried amp this is what you do,0.13,n
0,0,0,This turkish woman got divorced 7 times but has a marriage programme and has the cheek to give everyone else advice,0,n
0,-0.03,0.033333333,Got the paper filled out now they cant give me it because theres two different addresses Sorry my parents are divorced do stupidddddd,0.83,n
0,0,0,  Youre just jealous because when Britain and the US got divorced we got to keep Time,0,n
0,0.01,0.0125, the 1st time she was declared dead when she came back they didnt officially get married but when she left they got divorced GH,0.16,n
0,0.8,0.8, she and her wife got divorced but her wife claiming she still the father lol,0.7,n
0,0.2,0.2,When I got divorced I doted every i withgtsCoz whilst it is sad a divorce can also be the best adult reset button of all time startover,0.53,y
0,0.1,0.103333333,I got married in 1962 I am divorced I have a high school diploma I have never served in the military,0.3,y
0,0.13,0.125,Got married Feb 3rd already getting divorced,0.13,n
0,0.22,0.216666667, bless you Im a divorced catholic Yes I got the annulment Still isnt easy,0.47,y
0,-0.06,0.062390137,Yall see This shit i dont give a fuck what celebrities got divorced what transgender is on what show Pleez shit is real,0.63,n
0,0.05,0.05, LMAO I SHIPPED THEM ALL THE WAY UP UNTIL ROBIN AND BARNEY IM SO SAD THEY GOT DIVORCED,1,n
0,0,0,I still pretend Barney amp Robins wedding episode is the himym finale because theres no way they got divorced and the mother died,0,n
0,0.19,0.1875,  you sure do got a lot of husbands dont ya no i divorced my other ones ,0.63,n
0,0.11,0.109090909, YEAH ROBIN AND BARNEY WERE SO MUCH BETTER TOGETHER I HATE THAT THEY GOT DIVORCED I LIKED NEW BARNEY,0.66,n
0,0,0, Lets talk Tacompsy I want to catch up what you have been doing Have not talked to you since you got divorced,0,n
0,0,0,Went to Brugges twice with the wife I couldnt stop drinking the beer she couldnt stop eating the chocolate Probably why we got divorced,0,n
0,0.05,0.05, Im so upset At least Jamie confirmed MAFSTheFirstYear will air this year Hope they follow the divorced couple as well,0.7,n
0,-0.19,0.185185185,ive been privileged my whole life and then everything fucking fell down on us since my parents divorced and dad wont give us a cent,0.5,n
0,0.25,0.25,Bitch is dressed like its her first night out after getting divorced,0.33,n
0,0.29,0.2875, so true It makes me really upset Im glad they divorced She got out early,0.54,n
0,0.35,0.35,Whoever said havering divorced parents is coolbecause all the stuff you get at holidays I would give anything to have my parents together,0.65,n
0,0,0,Plus side to have divorced parents double everything Ex Gas money  hehehe,0,n
0,0,0, park emergency plz return hey lets go through this busted open restricted zone because mom and dad are getting divorced,0.5,n
0,0.27,0.270833333,Best part of JurassicWorld  kids talking about parents getting divorced Little kid next to me Mom U ever think about getting divorced,0.27,n
0,0,0,spears so you divorced me ,0,n
0,-0.4,0.4, never take that for granted Having divorced parents is so much worse,0.6,n
0,0,0,Steph get divorced and marry me ,0,n
0,0.45,0.45, I would not be surprised if they gave 1 or more of the divorced ladies their own show I could see them giving Monet her own show,0.85,n
0,-0.03,0.033333333,   A good person can get divorced Dont be so vapid Plenty of fake marriages also GlassHouses,0.63,n
0,0,0,This is on medication now cause I guess depression Her parents are also separating for a while but not getting divorced Uhhhhh,0,n
0,0,0, Did you forget I divorced Catherineor that I became your mate,0,n
0,0.2,0.2,Parents are divorced I work for my own shit and I do what I have to in school and theres still some ppl who wanna cry over a heartbreak,0.9,n
0,0.6,0.6,Havent slept in my own bed since school ended And I have two beds because my parents are divorced,1,n
0,0.7,0.7,momma1617   either way I just hope all three divorced couples can find happiness now,0.2,n
0,0.03,0.025,Pretty much got told today that my life is fucked because by the age of 23 Ive been married and divorced whoareyoutojudgeme ,0.54,y
0,0.8,0.8,dingo7 This is like him watching his divorced wife win the lottery,0.4,n
0,0.15,0.15, I am talking about the kinds of sins people go to jail get divorced over or lose their job if the truth comes to light,0.35,n
0,0.14,0.136363636, I rather like that but no Her ex husband which they divorced like 2wks ago came and live in that 1 rental house too WTFUQ,0.5,n
0,-0.28,0.275,I hate that I havent even been married and I doubt my ability to not get divorced,0.57,n
0,0,0, zilla I thought they got divorced,0,n
0,0,0, DreamShake all the divorced ones bc they wouldnt ,0,n
0,0,0,I wonder how my life would be if my parents werent divorced ,0,n
0,0.25,0.25, watching married at first sight where are they now and theyre all divorceddivorcing,0.29,n
0,0,0,erikah  we can split her time evenly like the divorced couple we are,0,y
0,0.14,0.136363636,Mark Jacksons sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad,0.45,n
0,0.04,0.041666667,I refuse to ever get divorced If we have problems well work them out not give up on each other Im only getting married once,0.54,n
0,0.14,0.136363636, but shes divorced AND remarried Well get used to her new surname as we do everyone else,0.45,n
0,0,0, My parents divorced when I was 11 and I used to babysit my younger siblings while my mother worked the 3pm to 11pm shift,0,n
0,0.08,0.083333333,Getting divorced just because you dont love a man is almost as silly as getting married just because you doZsa Zsa Gabor,0.58,n
0,-0.1,0.1,remarkably unknown People suspect that her parents divorced when,0.6,n
0,0.5,0.5,Hindu    So When he is going to have four Wife Im sure these 4 will be some Divorced by AAPian,0.89,n
0,0,0,    DONT EVEN TRY MEL YOU DIVORCED ME,0,y
0,0.1,0.1,Fuck you be nice to my mom Even if you are divorced,0.8,y
0,0,0,bc even my grandparents mom and dad got divorced when I was in second grade,0,n
0,0,0,8    Theres baddumbangrytired getting divorced cops etcAll kinds of cop failresDid I say diff,0,n
0,0,0, obviously everyone is different and there are exclusions but Im just saying I dont want to ever get divorced,0.55,n
0,0,0, shes the divorced parent kid holding on to both of us,0,n
0,-0.17,0.166666667,Just gonna state facts Steph Curry will be divorced in 3 years or less,0.07,n
0,0.14,0.136363636,Mark Jacksons sitting somewhere looking like the divorced dad watching his kids get the cooler Christmas gifts from their new stepdad,0.45,n
0,0.33,0.333333333,6 Yes It says in the bible not to be gay but it also says no sex before marriage and one should not get married and get divorced,0.42,n
0,0,0,Kobe 5 rings and beat a rape charge without getting divorced Dont ever compare LeBron to that man,0,n
0,0.63,0.625, Yes Quite sure a number of them are so divorced from reality they dont know what the truth is anymore They need ethics classes,0.89,n
0,-0.1,0.1,Any chance theres an episode of Topsy amp Tim where the dad has an affair they get divorced amp a bitter custody battle sees them split up ,0.5,n
0,0.8,0.8,  lol my parents divorced when I was 3  My dad amp his wife had two girls who are 5amp4 now  They are a trip ,0.7,n
0,0,0,Im so lost when it comes to sports when I saw all the posts saying Lebron was tingless I legitimately thought he was getting divorced,0,n
0,0,0, Kobe 5 rings and beat a rape charge without getting divorced Dont ever compare LeBron to that man ,0,n
0,0,0,Feeling like a divorced all lady as I sit at the table and eat my dinner alone,0,y
0,0.25,0.25,Do you ever wonder about the first couple that got divorced Because I do,0.33,n
0,0.1,0.1,owenlabrie says his parents got divorced young mom a school teacher dad a landscaperLabrie says was on scholarship at StPauls ,0.4,n
0,0.15,0.15,Wow we really got divorced over one letter,0.6,y
0,0.41,0.40625, Pkp Ok then she was really foolish I remember why he got divorced the 1st time Nonsense,0.35,n
0,0.28,0.283333333, Pkp The same onethey got divorced as he needed time on his own then they got married again,0.46,n
0,0.5,0.5,  our goalie on 360 was ranked top 100 in world but then he had 2 kids and got divorced and broke so he doesnt have xbone,0.5,n
0,0.2,0.2, Thanks The owners got divorced and the husband got the clinic and decided to close it,0.2,n
0,0.1,0.1,i wouldnt be surprised if my parents got divorced,0.9,n
0,0.25,0.25, We all know that after Ron and Hermine got divorced that she married Harry,0.25,n
0,0.47,0.475,LUKE GOT MARRIED AND NOW HES GETTING DIVORCED I STOPPED BREATHING FOR A GOOD MINUTE,0.43,n
0,-0.13,0.125,   ummm Beth wtf  We just got divorced and ur already getting married smh,0.63,y
0,0.35,0.35,He got divorced and then tried to confess to me and I finally got to deny him Good stuff,0.8,n
0,0,0,Didnt know I was being so called divorced until almost 8 months later finally got a policereport after plea  Plea is a FUKIN setup,0.5,n
0,0.42,0.425,Honestly Im still pretty upset that Will Arnett and Amy Poehler got divorced,0.95,n
0,0,0,   They got divorced,0,n
1,0,0,Remember when Demis tits got divorced at the VMAs last year CoolForTheSummerVMA ,0.07,n
0,0.2,0.2,He didnt explain to his family why he got divorced And this woman is comfortable with such a man ,0.65,n
0,0,0,lucymay  well she got divorced and gained a lot of weight which is gone now YAY and then hid went on a short tour then his again,0.3,n
1,0.14,0.136363636,Both Britain amp the EU would be happier if they got divorced After a lively debate attendees agreed  ,0.5,n
0,0,0,Me amp mrs Xanax got a divorce last month that bitch was fuckin up my life,0.07,y
0,-0.3,0.305,Got my divorce granted today from a very bad relationship And this was so golden to read Thank you  ,0.68,y
0,0.35,0.35, what do you think of your wife having an affair with my husband Is true Got the emails,0.65,n
0,-0.15,0.145833333,If people would stay out of other peoples lives thered be less divorces Everyones got skeletons in their closet ,0.22,n
0,0,0,PrettyChemE Na they got divorced at the end of last year,0.07,n
0,-0.16,0.155555556,apple I got divorced and bills keep going up while pay goes down,0.29,y
0,0,0,has French Montana got a divorce yet,0,n
0,0,0,My mother got a divorce and our family picture looked like thatin church clothes,0,n
0,0,0, said he got a divorce last yer,0.07,n
0,0.08,0.083333333,Gays marrying out of spite solidifies a trip to hell If I got married to a woman outta spite same thing w me Divorced gays in our future,0.17,n
0,0.41,0.409090909,still think I went to the best rowyso tour date since I got to hear English Love Affair live,0.35,n
0,-0.16,0.155555556,apple I got divorced and bills keep going up while pay goes down,0.29,n
0,-0.3,0.305,Got my divorce granted today from a very bad relationship And this was so golden to read Thank you  ,0.68,n
0,0,0,Remember when DEMs thought Reagans 1 divorce was a disqualifier Shhh Trumps got 2,0,n
0,0.17,0.166666667,okay so french just got divorced last year it seems,0.19,n
0,0,0, My ex changed his name when we got divorced by DP so no urgency,0,y
0,0,0,Russ isnt the same since he got divorced amp started dating Ciara Kam wont play Marshawn doesnt care Byron amp BB left Sherm is only left,0.28,n
0,0.15,0.15, Apparently HiroC was married and got divorced over 6 years ago,0.3,n
0,0,0,In school people got time off if their parents divorced does this apply to work when youre in your 20s,0,n
0,0.25,0.25,My parents got married 30 years ago today Granted theyve been divorced for 23 of those years but,0.25,n
0,0,0,In quartz ion Some of my back up was working My Radons got divorced though,0,n
0,0.42,0.416666667,so i got to see Sky this month my birthday is next month then November Ill be divorced The rest of this year is looking pretty great,0.58,n
0,0,0,Imagine a kid with separation anxiety whos parents got divorced,0,n
0,0.22,0.216666667,But Im glad my parents got divorced because if they hadnt my mom would be in jail for first degree murder,0.44,n
0,0.19,0.188311688,1 Bollywood couple got divorced another going for divorce n among four single two will marry and live as couple FollowMe to know more,0.4,n
0,0,0,son your father got redpilled and now were getting divorced,0,y
0,-0.28,0.275, extinct ek bhi i never gottotally fat old and ugly mendivorced and aged,0.55,n
0,0,0,In my refusal of spoilers Ive been imagining this split as like when Amy and Rory almost got divorced The Doctor will take care of it,0,n
0,0.75,0.75,The best year I ever had since I got divorced in 2013 I meet my favorite reggae artist CHAM Thank you JAH 4 ALL ur BLESSING my MASTER,0.65,n
0,0.8,0.8,Lol I think my dentists got divorced or something,0.7,n
0,0.25,0.25,My parents got married 13 years ago today and today they got officially divorced ,0.25,n
0,0,0,Hamade they got divorced,0,n
0,0.3,0.3,  Are you still married  Its going around the internet that you got divorced True,0.45,n
0,-0.2,0.2,Tesco man explaining 2 me how he lost all his wealth owned 2 hotels after he got divorced Wife got EVERYTHING This shit bothers me,0.8,n
0,0,0, six12 during drinks Ill tell you how in course of planning 3 couples divorced and 2 got knocked up,0,n
0,0,0, I got divorced at 31 Ive slept with 31 women and eat at Baskin Robbins  31 flavors ,0,y
0,0,0, She will say she got divorced and her kid arrested because she couldnt stop you,0,n
0,0.8,0.8, what would happen if you all got divorced lol,0.7,n
0,0.38,0.375,So glad I got married had babies divorced before the trend of Instagram hashtagging the kid name cutesy wedding theme divorce party,0.63,y
0,0.25,0.25,Bbc3this woman got married at 20 had 3kids by 23 and got divorced at 25meanwhile Im 21 and still sleep with a tinkywinky bear,0.25,n
0,0.13,0.125,I carpool with another person I dont have health insurance I am divorced I have multiple ancestries I got married in 2000,0.13,y
0,-0.03,0.025,When ppl who got divorced after 14 yrs try to talk to me about how I havent known J long enough it takes 4 years to know someone blah blah,0.45,n
0,0,0,When my parents got divorced and I came to Taylorsville in the 3rd grade I didnt know anything anyone or what it meant to be a champion,0,n
0,0.25,0.25,Its funny all of my divorced friends said they knew their relationship was falling apart before they got married,0.63,n
0,0.17,0.175,Beef with Soulja boy  losing at life IceT got divorced amp Bow wow started hosting BET amp who is you Charles Hamilton you ask Exactly,0.63,n
0,0,0,  Kim Davis committed adultery and got divorced  You cant pick and choose when to be gods people,0,n
0,0,0,  she committed adultery and got divorced  Gods person my ass,0,n
0,-0.09,0.0875, we are idiots Divorced in English law But got married in Italy amp didnt think to make the divorce legal over there,0.31,n
0,0.63,0.625,wooster  reached its zenith at the most successful beard in North London since Ashley and Cheryl got divorced,0.72,n
0,0,0, You and mom got divorced,0,n
0,0,0, Tom Marin You know Hannas dad Picked her mom over Ashley Thats why they got divorced,0,n
0,0,0, my friend says Yes about 180 pounds of deadweight She got divorced,0,n
0,0.08,0.083333333,I just sympathise those who got married at a young age amp then divorced because they are actually not ready for commitment,0.38,n
0,0,0, I got played by a younger divorced christian man  I was innocent  Satan caught me when I was vulnerable tiredetc,0.3,n
0,-0.1,0.1,My dads friend spent 100K on his wedding amp got divorced in two years Nah bruh Just nah,0.1,n
0,-0.1,0.1, Ha Not me He behaved badly at my reception the dick They got divorced so its ok,0.58,n
0,-0.2,0.2, I had a YouTube at 22k but it got hacked and turned into anime shit I had to sell my setup for money when my parents divorced,0.8,n
0,0.5,0.5,Taylerr MINE JUST GOT DIVORCED LIKE OK IM HERE HIII,0.5,n
0,0.35,0.35,She showed up in a Porsche the day we celebrated our remorse just got engaged to get divorced,0.75,n
0,0.29,0.285714286, oh my god I was gonna guess that but I didnt think it would be right If I got divorced I wouldnt share my netflix,0.54,n
0,0,0,barney and robin never got divorced,0,n
0,-0.8,0.8,Melanie said I divorced him and he got stupid ,1,y
0,-0.03,0.032738095,  right Now theyre divorced and April got pregnant and lost her son Take me back to the start ,0.51,n
0,-0.05,0.05,Changing my name is a nightmare  Making it worse is constantly being congratulated on getting married  No folks  I got divorced,0.39,y
0,0.25,0.25,Bloke in pub says hes just got divorced thought he had gone deaf for first fortnight,0.33,n
0,0.06,0.055555556, W Nope sorry all taken They got snapped up too quickly If any get divorced or turn straight ill let you know,0.63,n
0,0.1,0.1,Got to know abt a friend who got divorced after a year of love marriage Sucks,0.45,n
0,0.27,0.267857143, Momma married wait no they got divorced after two weeks right,0.39,n
0,0,0,  I had an idea what if Mehbeer never officially got divorced there was some problem with the paperwork,0,n
0,0.07,0.069444444, WAIT WAIT SO YOU GOT YOUR SISTER AND MOTHER PREGNANT and you said youre mom left you if one vid the other one they got divorced,0.29,n
0,0,0,Met my future husband and got divorced all in 15 mins thing is he doesnt even know it ,0.13,n
0,-0.24,0.238095238, yeah youre completely right Sorry my parents got divorced and sorry I chose to stay and help my family,0.85,n
0,0.15,0.15,Feel bad for my best friend her parents got divorced,0.48,n
0,0,0, I dont even want to think about you two parting ways because thats like sadder than when my parents got divorced tbh,0,n
0,0.38,0.375,I think I fell in love with a   got married in the bathroom honeymoon on the dance floor and got divorced by the end of the night,0.42,n
0,0.18,0.184380952,Reba is my show Shes divorced single mother of 3 amp her daughter got pregnant in high school Not too many white shows are like that,0.35,n
0,0,0, oh damn I thiught got divorced The distance tore us apart,0,n
0,0,0,Yall females need to get out yall feeling and into them books  yall be posting like yall just got divorced or sum  Be a kid,0,n
0,0,0,Shes in a relationship since the 1st of September what What Aw never mind she got divorced the day after ,0,n
0,0.05,0.05,All I wanted was a big booty hoe Or a 37yr old divorced woman that got to keep the kidsolder that 17 and the house BirthdayWishes,0.15,n
0,0.33,0.333333333,My What Would Kim Davis Do bracelet just got divorced and remarried and then yelled at my gay neighbor This thing really works,0.39,n
0,0,0, we got divorced,0,y
0,0.25,0.25,Today I got married then divorced,0.25,y
0,0.06,0.0625,A number of couples got married around the same time as us Avg cost of wedding 20k Many divorced Investment in the wrong thing,0.44,n
0,0.25,0.25,When I get married divorce will NOT be an option cause I know how I felt when my parents got divorced amp I dnt want my kids to feel that way,0.25,n
0,0.25,0.25,people be tweeting like they done got married and divorced 2 times already,0.25,n
0,0.47,0.475,People that got married after I got divorced are now getting remarried Im good with this,0.43,y
0,0,0,Because you should all know  When my parents Thurston Moore and Kim Gordon got divorced I took moms side,0,n
0,0.12,0.116666667,They broke up he married the columnist and had a kid my mom got engaged and had a kid Early 80s dad is divorced and back with mom,0.18,n
0,-0.08,0.075,So Kermit and Ms Piggy are just broken up Why did I think they got married amp divorced Muppets,0.33,n
0,0.16,0.16,I have trouble with my eyesight I have been married more than twice Last time I got married was in 1999 I am divorced I Drive to work,0.25,n
0,0,0,shaji its abt a couple hu got divorced 8 yrs bak,0,n
0,0,0,  I cant believe it Always respected him Is islam the reason he got divorced I wonder,0,n
0,0,0, Killer7   PinkBubblegum  umm well I just got divorced,0,y
0,0.3,0.3,All my ex es are divorced amp i dont want them back in my life except as a friendamphave got my own girl friend that ill marry  ,0.5,y
0,0,0,Divorced Ive got access to the kids but they dont wanna see meeeee,0,y
0,0,0,m0re just got divorced now you calling me bae again Dafuq u on m8,0,y
0,0.23,0.225,jennifermeza and they got married when she graduated They got divorced fast,0.42,n
0,0.14,0.136363636,Niggas would rather live wit they momma then they daddy if they ever got divorced u cated i didnt,0.5,n
0,0.5,0.5, hes probably glad they got divorced ,1,n
0,0.12,0.119642857,TFL stand for true forced lonliness Im just kidding about Putn no idea if hes single but he famously got divorced in office,0.52,n
0,-0.11,0.107142857,My mom just messaged me saying my dads been sick for 2 weeks and was hospitalized I bet hed be ok if he got divorced,0.68,n
0,0,0,When i said i was getting divorced i got divorced Wasnt no playing around with that shitmaybe that was just me,0,y
0,0.35,0.35,GIN COOL IT SHE JUST GOT DIVORCED,0.65,n
0,-0.25,0.25,Sometimes I wish I had a timehop of when I got divorced and was borderline alcoholic lifelessons  reallifeproblems allgoodernow,0.5,y
0,0.25,0.25,Id find it funny if dr Phil got divorced,1,n
0,0.34,0.340625, great job creator for THE CHINESE Divorced then married an  exec and got promoted so shes hot in bed DonaldTrump ,0.46,n
0,-0.19,0.1875,OG3fan n my parents were together for 20 years then had my little sister and got divorced when she was three,0.5,n
0,0,0,  We got divorced last year Im a truck driver now,0.07,y
0,0.25,0.25,had a dream that jim cheated on pam with kathy and then him and pam got divorced and he married kathy,0.25,n
0,0,0, which one of us got divorced ,0,n
0,0.53,0.525,My ex went and got married then divorced and still got my nudes from 09 Niggas not deleting fire nudes lol,0.47,y
0,0.17,0.168181818,ive got so much respect for people who live with one or no parents like i cant imagine my life without both of them or them being divorced,0.35,n
0,0,0,Not realizing that he divorced his wife which was his HS sweetheart before he got his big contract,0.1,n
0,0.03,0.032142857,Im a single dad I raised three kids by myself I got divorced a second time when my second wife mistreated my kids Im a real man I dont run,0.13,y
0,0,0, I GOT DIVORCED NINE YEARS AGO,0,y
0,0.04,0.044444444,bois I took a giant shit on my mothers dreams when she got pregnant with me at 19 She got divorced two months after I was born,0.77,n
0,0,0,Throwback to when  amp I got divorced ,0,y
0,0,0, Yes but then I got divorced today,0,y
0,0.14,0.136363636,My cousin got a new baby daddy and I dont think anybody knew she divorced her husband,0.45,n
0,0,0,Mom and dad I dont know why you disowned me when you both got divorced its not my fault kimaribot,0,n
0,0,0,idk why everyone thinks Im just gonna up and jump on the marriage bandwagon now just got told they seen a divorce in my future  ,0.13,n
0,0,0,Big winners today  Divorce lawyers SCOTUSMarriage,0.1,n
0,0,0, divorce Michelle marry me,0,n
0,0,0,Weiss I agree but I dont foresee a day in America without divorce,0,n
0,0.14,0.135416667,Yall mad at gay people for getting married cause its a sin but your momma been divorced twice and you still love her LoveWins ,0.61,n
0,0.21,0.208333333, technically coming out as trans immediately divorced gay couples where one was trans ,0.34,n
0,-0.5,0.5,Noriega divorced unfortunately nonsense nonsenseengine,1,n
0,0.33,0.333333333,So now Im just waiting for Gay Divorce Courtthat will be funny af SCOTUSMarriage,0.79,n
0,0,0,Divorce is also seen as a sin and the divorced wives are supossed to be stoned to death But I dont see that happening,0,n
0,0,0, Whats next  Samesex divorce litigation  Yea Lawyers,0,n
0,0.35,0.35,Hell yes My Aunt won her court case Full custody of my cousin Kayla Lovedoeswin ,0.55,n
0,0.27,0.272222222,yall know Im happy as fuck for marriage equality but someone needs to pitch a show like court show for gay divorce that show would be LIT,0.73,n
0,0.17,0.175,Personally Im not the marrying type I see no need for it Youre either true to your partnerpartners or youre not Divorce payments,0.47,n
0,0.38,0.375,Gonz you get married real quick hopefully he doesnt sign a prenup and then divorce him if he mistreats youboom youre still rich,0.58,n
0,0.38,0.375,LoveWinsI just wanted to see the rainbow heart Dont panic when divorce rates go up more people are just getting married,0.38,n
0,-0.2,0.2,    Not obliged to ask Divorce doesnt always means a sham marriageCan b annulled,0.3,n
0,-0.15,0.15,those same people are the once who are getting divorced committing adultery murdering people disrespecting elders and not loving others,0.54,n
0,-0.77,0.7734375,lets make premarital sex illegal divorce too oh and lying and speaking badly about your parents I mean the bible says its wrong so,0.69,n
0,0.52,0.520833333,And now we delve immediately into fighting for gay divorce lovewins unlessitloses MarriageEquaility divorceequality marryadolphin,0.58,n
0,0.4,0.4,Divorce LoveWins DINKHappy all may marry amp divorce now it will happen Divorce attorneys are celebrating Double Income No Kids,0.5,n
0,0.46,0.458333333,i wonder how many gay marriages will end in divorce just because they rush into it,0.54,n
