,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,681458299619819520,0.0,0.01,0.0145833333333,When youre young and a dumb hoe and your life is Twitter eyebrows and future so you end up pregnant and living in a dump,0.38,When yo're young and a dumb hoe and your life is Twitter eyebrows and future so you end up pregnant and living in a dump,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458493170253824,0.0,0.57,0.566666666667,Im not fat Im pregnant with joy,0.35,I'm not fat  I'm pregnant with joy,"December 28, 2015"
0,681458446378643457,0.0,0.27,0.266666666667,Dream 1 was of ZMW and C and basically the whole football team telling me I was pregnant,0.45,Dream 1: was of Z M W  and C and basically the whole football team telling me I was pregnant,"December 28, 2015"
0,681458363696164865,0.0,0.63,0.633333333333,Im so beautiful pregnant or not,0.75,I'm so beautiful  pregnant or not!,"December 28, 2015"
0,681458363230625793,0.0,0.16,0.161111111111,Im pregnant with food n all the shit idk in my tummy so full,0.62,I'm pregnant with food n all the shit idk in my tummy so full,"December 28, 2015"
0,681458332096307200,0.0,0.33,0.333333333333,minfood u pregnant meh,0.5,@_minfood u pregnant meh,"December 28, 2015"
0,681458299619819520,0.0,0.01,0.0145833333333,When youre young and a dumb hoe and your life is Twitter eyebrows and future so you end up pregnant and living in a dump,0.38,When yo're young and a dumb hoe and your life is Twitter eyebrows and future so you end up pregnant and living in a dump,"December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458493170253824,0.0,0.57,0.566666666667,Im not fat Im pregnant with joy,0.35,I'm not fat  I'm pregnant with joy,"December 28, 2015"
0,681458446378643457,0.0,0.27,0.266666666667,Dream 1 was of ZMW and C and basically the whole football team telling me I was pregnant,0.45,Dream 1: was of Z M W  and C and basically the whole football team telling me I was pregnant,"December 28, 2015"
0,681458363696164865,0.0,0.63,0.633333333333,Im so beautiful pregnant or not,0.75,I'm so beautiful  pregnant or not!,"December 28, 2015"
0,681458363230625793,0.0,0.16,0.161111111111,Im pregnant with food n all the shit idk in my tummy so full,0.62,I'm pregnant with food n all the shit idk in my tummy so full,"December 28, 2015"
0,681458332096307200,0.0,0.33,0.333333333333,minfood u pregnant meh,0.5,@_minfood u pregnant meh,"December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458493170253824,0.0,0.57,0.566666666667,Im not fat Im pregnant with joy,0.35,I'm not fat  I'm pregnant with joy,"December 28, 2015"
0,681458446378643457,0.0,0.27,0.266666666667,Dream 1 was of ZMW and C and basically the whole football team telling me I was pregnant,0.45,Dream 1: was of Z M W  and C and basically the whole football team telling me I was pregnant,"December 28, 2015"
0,681458363696164865,0.0,0.63,0.633333333333,Im so beautiful pregnant or not,0.75,I'm so beautiful  pregnant or not!,"December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458493170253824,0.0,0.57,0.566666666667,Im not fat Im pregnant with joy,0.35,I'm not fat  I'm pregnant with joy,"December 28, 2015"
0,681458446378643457,0.0,0.27,0.266666666667,Dream 1 was of ZMW and C and basically the whole football team telling me I was pregnant,0.45,Dream 1: was of Z M W  and C and basically the whole football team telling me I was pregnant,"December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458493170253824,0.0,0.57,0.566666666667,Im not fat Im pregnant with joy,0.35,I'm not fat  I'm pregnant with joy,"December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458497494618112,0.0,0.17,0.166666666667,He was my dream man until I told him I was pregnantBitch he dont know you Now all of a sudden you TWO ppl TF,0.5,"“He was my dream man until I told him I was pregnant”

Bitch  he don’t know you. Now all of a sudden you TWO ppl. TF?","December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458605082554368,0.0,0.33,0.333333333333,It doesnt even feel like Im pregnant ,0.5,It doesnt even feel like Im pregnant... 😕,"December 28, 2015"
0,681458572312604672,0.0,0.33,0.333333333333,All feminists shd look up t Mary She got pregnant without the help of a man bt tht didnt stop her from listening Joseph FeministGoals,0.5,"All feminists shd look up t Mary.. She got pregnant without the help of a man bt tht didn't stop her from listening Joseph. 
#FeministGoals","December 28, 2015"
0,681458792517775360,0.0,0.24,0.241666666667,Wow My Ex Really Got Someone Pregnant That Quick  Smfh  But Was Just Asking Me To Move To Florida With Him ,0.55,Wow My Ex Really Got Someone Pregnant That Quick 😔😔 Smfh 😡 But Was Just Asking Me To Move To Florida With Him .,"December 28, 2015"
0,681458646744698880,0.0,0.24,0.244444444444,Nigga shot is shot in September and got her pregnant in October Either she fertile af or He ruined his own life for few retweets,0.53,Nigga shot is shot in September and got her pregnant in October... Either she fertile af or He ruined his own life for few retweets,"December 28, 2015"
0,681458643846434816,0.0,-0.17,0.166666666667,faking that youre  pregnant and shit you have to be fucked up in the head to do shit like that,0.7,"faking that yo're "" pregnant ""..and shit. you have to be fucked up in the head to do shit like that","December 28, 2015"
0,681458903247224832,0.0,0.75,0.75,Jen Chae is pregnant yay I love it when my fav youtubers have babies,0.55,Jen Chae is pregnant!!!!!!! yay I love it when my fav youtubers have babies,"December 28, 2015"
0,681458902362386433,0.0,-0.05,0.0458333333333,Getting pregnant in the first year and a half is crazy too,0.47,Getting pregnant in the first year and a half is crazy too,"December 28, 2015"
0,681458900965679104,0.0,0.33,0.333333333333, Everyone just drinks gets pregnant before theyre 16 and thats about it,0.5,@1993MTC Everyone just drinks  gets pregnant before they're 16 and that's about it...,"December 28, 2015"
0,681458889993379840,0.0,0.33,0.333333333333,Dreamt of being pregnant This is what happens when I oversleep  amp from talking about kids amp how Ill involve all my family bar my bro ,0.5,"Dreamt of being pregnant. This is what happens when I oversleep 😂 &amp; from talking about kids &amp; how I'll involve all my family bar my ""bro"" 😂","December 28, 2015"
0,681458903247224832,0.0,0.75,0.75,Jen Chae is pregnant yay I love it when my fav youtubers have babies,0.55,Jen Chae is pregnant!!!!!!! yay I love it when my fav youtubers have babies,"December 28, 2015"
0,681458902362386433,0.0,-0.05,0.0458333333333,Getting pregnant in the first year and a half is crazy too,0.47,Getting pregnant in the first year and a half is crazy too,"December 28, 2015"
0,681458900965679104,0.0,0.33,0.333333333333, Everyone just drinks gets pregnant before theyre 16 and thats about it,0.5,@1993MTC Everyone just drinks  gets pregnant before they're 16 and that's about it...,"December 28, 2015"
0,681458889993379840,0.0,0.33,0.333333333333,Dreamt of being pregnant This is what happens when I oversleep  amp from talking about kids amp how Ill involve all my family bar my bro ,0.5,"Dreamt of being pregnant. This is what happens when I oversleep 😂 &amp; from talking about kids &amp; how I'll involve all my family bar my ""bro"" 😂","December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459053860646912,0.0,0.28,0.283333333333,Dead people have more rights to their bodies and are treated better than pregnant women in America,0.47,Dead people have more rights to their bodies and are treated better than pregnant women in America,"December 28, 2015"
0,681459049565536256,0.0,0.28,0.277777777778, w localnewswinter storm filling council vacancy city back in court over pregnant firefighter recycle Christmas items amp more,0.33,@DVickers w/ #localnews-winter storm  filling council vacancy  city back in court over pregnant firefighter  recycle Christmas items &amp; more,"December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459053860646912,0.0,0.28,0.283333333333,Dead people have more rights to their bodies and are treated better than pregnant women in America,0.47,Dead people have more rights to their bodies and are treated better than pregnant women in America,"December 28, 2015"
0,681459049565536256,0.0,0.28,0.277777777778, w localnewswinter storm filling council vacancy city back in court over pregnant firefighter recycle Christmas items amp more,0.33,@DVickers w/ #localnews-winter storm  filling council vacancy  city back in court over pregnant firefighter  recycle Christmas items &amp; more,"December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459053860646912,0.0,0.28,0.283333333333,Dead people have more rights to their bodies and are treated better than pregnant women in America,0.47,Dead people have more rights to their bodies and are treated better than pregnant women in America,"December 28, 2015"
0,681459049565536256,0.0,0.28,0.277777777778, w localnewswinter storm filling council vacancy city back in court over pregnant firefighter recycle Christmas items amp more,0.33,@DVickers w/ #localnews-winter storm  filling council vacancy  city back in court over pregnant firefighter  recycle Christmas items &amp; more,"December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459053860646912,0.0,0.28,0.283333333333,Dead people have more rights to their bodies and are treated better than pregnant women in America,0.47,Dead people have more rights to their bodies and are treated better than pregnant women in America,"December 28, 2015"
0,681459049565536256,0.0,0.28,0.277777777778, w localnewswinter storm filling council vacancy city back in court over pregnant firefighter recycle Christmas items amp more,0.33,@DVickers w/ #localnews-winter storm  filling council vacancy  city back in court over pregnant firefighter  recycle Christmas items &amp; more,"December 28, 2015"
0,681459015449206784,0.0,0.23,0.227777777778,So I take it that Im going full term seeing how Im the last person Ik pregnant,0.37,So.... I take it that I'm going full term seeing how I'm the last person Ik pregnant.,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459053860646912,0.0,0.28,0.283333333333,Dead people have more rights to their bodies and are treated better than pregnant women in America,0.47,Dead people have more rights to their bodies and are treated better than pregnant women in America,"December 28, 2015"
0,681459049565536256,0.0,0.28,0.277777777778, w localnewswinter storm filling council vacancy city back in court over pregnant firefighter recycle Christmas items amp more,0.33,@DVickers w/ #localnews-winter storm  filling council vacancy  city back in court over pregnant firefighter  recycle Christmas items &amp; more,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459070503653377,0.0,0.33,0.333333333333,Yall 10 minute pregnant bitches are gettin on my nerves ,0.5,Y'all 10 minute pregnant bitches are gettin on my nerves 😒,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459306336763904,0.0,0.33,0.333333333333,nessa you pregnant,0.5,@xo__nessa you pregnant.,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459306336763904,0.0,0.33,0.333333333333,nessa you pregnant,0.5,@xo__nessa you pregnant.,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459199767752704,0.0,0.05,0.0458333333333,MP how is Abeyan Still pregnant to her rapist Too late for a safe abortion now Incompetent or intentional cruelty Auspol,0.49,@PeterDutton_MP how is Abeyan? Still pregnant to her rapist?? Too late for a safe abortion now. Incompetent or intentional cruelty #Auspol,"December 28, 2015"
0,681459306336763904,0.0,0.33,0.333333333333,nessa you pregnant,0.5,@xo__nessa you pregnant.,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459306336763904,0.0,0.33,0.333333333333,nessa you pregnant,0.5,@xo__nessa you pregnant.,"December 28, 2015"
0,681459263084994560,0.0,0.21,0.208333333333,remember kids dont get emotionally attached to a band  youll get pregnant and die  ashton irwin,0.57,remember kids  don't get emotionally attached to a band   yo'll get pregnant and die! - ashton irwin,"December 28, 2015"
0,681459259016634368,0.0,0.33,0.333333333333,Why do i think Im friggin Yoda on a night out dishing out life advice to a lady who tells me shes pregnant,0.5,Why do i think I'm friggin Yoda on a night out.. dishing out life advice to a lady who tells me she's pregnant,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459306336763904,0.0,0.33,0.333333333333,nessa you pregnant,0.5,@xo__nessa you pregnant.,"December 28, 2015"
0,681459435865255937,0.0,0.26,0.261111111111,Well My sister met her man and was pregnant fast but theyre married now ,0.45,Well. My sister met her man and was pregnant fast but they're married now 💅🏽,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459480270344194,0.0,0.07,0.0666666666667,Yall laughing at pregnant ladies tummo theyll be lafin at you bathi uyinyumba yul shit bricks ,0.65,Y'all laughing at pregnant ladies tummo they'll be lafin at you bathi uyinyumba.. yul shit bricks 😂😂,"December 28, 2015"
0,681459435865255937,0.0,0.26,0.261111111111,Well My sister met her man and was pregnant fast but theyre married now ,0.45,Well. My sister met her man and was pregnant fast but they're married now 💅🏽,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459487228596224,0.0,-0.06,0.0638888888889,How you fuck other niggaz while being pregnant SMFH,0.49,How you fuck other niggaz while being pregnant SMFH,"December 28, 2015"
0,681459480270344194,0.0,0.07,0.0666666666667,Yall laughing at pregnant ladies tummo theyll be lafin at you bathi uyinyumba yul shit bricks ,0.65,Y'all laughing at pregnant ladies tummo they'll be lafin at you bathi uyinyumba.. yul shit bricks 😂😂,"December 28, 2015"
0,681459435865255937,0.0,0.26,0.261111111111,Well My sister met her man and was pregnant fast but theyre married now ,0.45,Well. My sister met her man and was pregnant fast but they're married now 💅🏽,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459487228596224,0.0,-0.06,0.0638888888889,How you fuck other niggaz while being pregnant SMFH,0.49,How you fuck other niggaz while being pregnant SMFH,"December 28, 2015"
0,681459480270344194,0.0,0.07,0.0666666666667,Yall laughing at pregnant ladies tummo theyll be lafin at you bathi uyinyumba yul shit bricks ,0.65,Y'all laughing at pregnant ladies tummo they'll be lafin at you bathi uyinyumba.. yul shit bricks 😂😂,"December 28, 2015"
0,681459435865255937,0.0,0.26,0.261111111111,Well My sister met her man and was pregnant fast but theyre married now ,0.45,Well. My sister met her man and was pregnant fast but they're married now 💅🏽,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459389312692224,0.0,0.09,0.0888888888889,JokeA woman is pregnantShe falls down the stairsShe miscarries,0.39,"Joke:

A woman is pregnant
She falls down the stairs

She miscarries","December 28, 2015"
0,681459487228596224,0.0,-0.06,0.0638888888889,How you fuck other niggaz while being pregnant SMFH,0.49,How you fuck other niggaz while being pregnant SMFH,"December 28, 2015"
0,681459480270344194,0.0,0.07,0.0666666666667,Yall laughing at pregnant ladies tummo theyll be lafin at you bathi uyinyumba yul shit bricks ,0.65,Y'all laughing at pregnant ladies tummo they'll be lafin at you bathi uyinyumba.. yul shit bricks 😂😂,"December 28, 2015"
0,681459435865255937,0.0,0.26,0.261111111111,Well My sister met her man and was pregnant fast but theyre married now ,0.45,Well. My sister met her man and was pregnant fast but they're married now 💅🏽,"December 28, 2015"
0,681459422883917825,0.0,0.33,0.333333333333,When Mr Pregnant added me on MySpace I got so shook Im not even going to stunt,0.5,When Mr Pregnant added me on MySpace I got so shook  I'm not even going to stunt.,"December 28, 2015"
0,681459588290473984,0.0,0.17,0.166666666667,Chelsea Clinton tweets that she is pregnant with second child Banal,0.25,Chelsea Clinton tweets that she is pregnant with second child @Nine_Banal,"December 28, 2015"
0,681459585488650242,0.0,0.17,0.166666666667, She gonna ask why a bunch of pregnant Asian ladies shootin milk out they ass gets you off LMMFAO ,0.25,“@BoogieBankss: She gonna ask why a bunch of pregnant Asian ladies shootin milk out they ass gets you off.” LMMFAO 😫😭,"December 28, 2015"
0,681459487228596224,0.0,-0.06,0.0638888888889,How you fuck other niggaz while being pregnant SMFH,0.49,How you fuck other niggaz while being pregnant SMFH,"December 28, 2015"
